"reg_date","gender","age","withdraw_date","user_reg_pref_name","user_id","purchase_flag","view_date","page_serial","referrer_id","session_id","purchase_id","item_count","purchase_date","user_res_small_area_name","activity_date","coupon_id"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-05-25",1,"r47687","s374789",NA,0,NA,NA,"2012-05-25","c17121"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-05-25",2,"r72020","s374789",NA,0,NA,NA,"2012-05-25","c31148"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-05-25",3,"r87096","s374789",NA,0,NA,NA,"2012-05-25","c31148"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-05-27",1,"r47687","s79672",NA,0,NA,NA,"2012-05-27","c31148"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-05-27",4,"r47687","s79672",NA,0,NA,NA,"2012-05-27","c31148"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-05-27",5,"r87096","s79672",NA,0,NA,NA,"2012-05-27","c31148"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-05-27",6,"r87096","s79672",NA,0,NA,NA,"2012-05-27","c13217"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-05-29",2,"r35496","s137239",NA,0,NA,NA,"2012-05-29","c307"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-09-05",1,"r47687","s246214",NA,0,NA,NA,"2011-09-05","c16751"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-05-31",1,"r47687","s818301",NA,0,NA,NA,"2012-05-31","c8000"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-06-02",1,"r47687","s898568",NA,0,NA,NA,"2012-06-02","c2353"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-06-07",1,"r47687","s49682",NA,0,NA,NA,"2012-06-07","c30923"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-06-10",1,"r47687","s19485",NA,0,NA,NA,"2012-06-10","c16518"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-06-10",2,"r92116","s19485",NA,0,NA,NA,"2012-06-10","c13553"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-06-21",1,"r47687","s971313",NA,0,NA,NA,"2012-06-21","c14056"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-06-22",1,"r47687","s172678",NA,0,NA,NA,"2012-06-22","c14056"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-06-22",2,"r36303","s172678",NA,0,NA,NA,"2012-06-22","c14056"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-06-22",3,"r36303","s172678",NA,0,NA,NA,"2012-06-22","c14056"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-06-23",1,"r47687","s864438",NA,0,NA,NA,"2012-06-23","c13950"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-09-07",1,"r47687","s89467",NA,0,NA,NA,"2011-09-07","c25796"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-09-09",1,"r47687","s212378",NA,0,NA,NA,"2011-09-09","c13998"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-09-12",1,"r47687","s1034206",NA,0,NA,NA,"2011-09-12","c785"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-09-13",1,"r47687","s342770",NA,0,NA,NA,"2011-09-13","c2220"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-09-14",2,"r81482","s342770",NA,0,NA,NA,"2011-09-14","c18931"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-09-17",1,"r47687","s620755",NA,0,NA,NA,"2011-09-17","c4363"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-09-17",2,"r7995","s620755",NA,0,NA,NA,"2011-09-17","c20621"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-09-19",1,"r47687","s1003262",NA,0,NA,NA,"2011-09-19","c20469"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-09-20",1,"r47687","s661220",NA,0,NA,NA,"2011-09-20","c18424"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-09-22",1,"r47687","s155316",NA,0,NA,NA,"2011-09-22","c5616"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-09-23",1,"r47687","s40772",NA,0,NA,NA,"2011-09-23","c5361"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-09-23",3,"r47687","s40772",NA,0,NA,NA,"2011-09-23","c7562"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-09-23",1,"r47687","s1015229",NA,0,NA,NA,"2011-09-23","c5616"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-10-14",1,"r47687","s128962",NA,0,NA,NA,"2011-10-14","c22041"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-10-17",1,"r47687","s1041642",NA,0,NA,NA,"2011-10-17","c13814"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-10-17",2,"r51766","s1041642",NA,0,NA,NA,"2011-10-17","c21520"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-10-20",1,"r47687","s812303",NA,0,NA,NA,"2011-10-20","c1793"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-10-24",3,"r53122","s519668",NA,0,NA,NA,"2011-10-24","c11871"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-10-24",12,"r47687","s519668",NA,0,NA,NA,"2011-10-24","c14467"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-10-24",19,"r47687","s519668",NA,0,NA,NA,"2011-10-24","c14467"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-10-24",21,"r47687","s519668",NA,0,NA,NA,"2011-10-24","c14467"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-10-24",23,"r47687","s519668",NA,0,NA,NA,"2011-10-24","c14467"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-10-27",1,"r47687","s286825",NA,0,NA,NA,"2011-10-27","c10738"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-10-28",1,"r47687","s134213",NA,0,NA,NA,"2011-10-28","c9989"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-11-07",1,"r47687","s513953",NA,0,NA,NA,"2011-11-07","c31307"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-11-10",1,"r47687","s890760",NA,0,NA,NA,"2011-11-10","c15193"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-07-26",1,"r47687","s485921",NA,0,NA,NA,"2011-07-26","c17394"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-11-12",1,"r47687","s123398",NA,0,NA,NA,"2011-11-12","c12320"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-11-23",1,"r47687","s56367",NA,0,NA,NA,"2011-11-23","c14054"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-11-24",1,"r47687","s72690",NA,0,NA,NA,"2011-11-24","c17442"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-11-25",1,"r47687","s1011162",NA,0,NA,NA,"2011-11-25","c5749"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-11-25",4,"r47687","s1011162",NA,0,NA,NA,"2011-11-25","c17292"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-11-29",1,"r47687","s35244",NA,0,NA,NA,"2011-11-29","c17600"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-02",1,"r47687","s779274",NA,0,NA,NA,"2011-12-02","c9545"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-05",1,"r47687","s969551",NA,0,NA,NA,"2011-12-05","c10655"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-09",1,"r47687","s862454",NA,0,NA,NA,"2011-12-09","c12064"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-11",1,"r47687","s43942",NA,0,NA,NA,"2011-12-11","c12064"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-07-28",1,"r47687","s922074",NA,0,NA,NA,"2011-07-28","c18487"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-13",1,"r47687","s388325",NA,0,NA,NA,"2011-12-13","c18941"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-14",1,"r47687","s573478",NA,0,NA,NA,"2011-12-14","c12446"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-14",2,"r1623","s573478",NA,0,NA,NA,"2011-12-14","c26246"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-14",1,"r47687","s643770",NA,0,NA,NA,"2011-12-14","c10582"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-14",2,"r70416","s643770",NA,0,NA,NA,"2011-12-14","c24899"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-14",3,"r11635","s643770",NA,0,NA,NA,"2011-12-14","c22839"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-19",1,"r47687","s267019",NA,0,NA,NA,"2011-12-19","c19145"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-19",2,"r19896","s87990",NA,0,NA,NA,"2011-12-19","c22839"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-19",4,"r47687","s87990",NA,0,NA,NA,"2011-12-19","c23426"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-21",1,"r47687","s533807",NA,0,NA,NA,"2011-12-21","c15790"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-21",2,"r3709","s533807",NA,0,NA,NA,"2011-12-21","c9059"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-21",5,"r47687","s533807",NA,0,NA,NA,"2011-12-21","c784"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-21",6,"r51596","s533807",NA,0,NA,NA,"2011-12-21","c23133"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-23",1,"r47687","s553951",NA,0,NA,NA,"2011-12-23","c30481"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-07-31",1,"r47687","s855746",NA,0,NA,NA,"2011-07-31","c9188"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-07-31",2,"r50295","s855746",NA,0,NA,NA,"2011-07-31","c9188"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-23",1,"r47687","s333156",NA,0,NA,NA,"2011-12-23","c29588"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-24",1,"r47687","s107915",NA,0,NA,NA,"2011-12-24","c11284"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-24",2,"r88072","s107915",NA,0,NA,NA,"2011-12-24","c20627"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-25",1,"r47687","s521214",NA,0,NA,NA,"2011-12-25","c1524"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-25",2,"r15410","s521214",NA,0,NA,NA,"2011-12-25","c22386"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-25",3,"r20177","s521214",NA,0,NA,NA,"2011-12-25","c14366"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-25",1,"r47687","s570492",NA,0,NA,NA,"2011-12-25","c1524"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-27",1,"r47687","s783989",NA,0,NA,NA,"2011-12-27","c12033"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-27",8,"r47687","s783989",NA,0,NA,NA,"2011-12-27","c14409"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-29",1,"r47687","s771456",NA,0,NA,NA,"2011-12-29","c10691"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-12-29",1,"r47687","s759235",NA,0,NA,NA,"2011-12-29","c26744"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-01",1,"r47687","s715825",NA,0,NA,NA,"2012-01-01","c18271"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-01",2,"r42223","s715825",NA,0,NA,NA,"2012-01-01","c10637"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-08-04",1,"r47687","s957650",NA,0,NA,NA,"2011-08-04","c6068"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-06",1,"r47687","s1043503",NA,0,NA,NA,"2012-01-06","c1256"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-13",1,"r47687","s375154",NA,0,NA,NA,"2012-01-13","c2883"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-16",1,"r47687","s92491",NA,0,NA,NA,"2012-01-16","c7987"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-17",1,"r47687","s205205",NA,0,NA,NA,"2012-01-17","c8892"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-19",1,"r47687","s879889",NA,0,NA,NA,"2012-01-19","c2"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-20",1,"r47687","s170813",NA,0,NA,NA,"2012-01-20","c10235"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-20",2,"r86024","s170813",NA,0,NA,NA,"2012-01-20","c14037"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-22",1,"r47687","s1021153",NA,0,NA,NA,"2012-01-22","c8615"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-08-08",1,"r47687","s80465",NA,0,NA,NA,"2011-08-08","c3012"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-23",1,"r47687","s268394",NA,0,NA,NA,"2012-01-23","c8537"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-25",1,"r47687","s973401",NA,0,NA,NA,"2012-01-25","c3195"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-29",1,"r47687","s794693",NA,0,NA,NA,"2012-01-29","c14479"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-31",1,"r47687","s117612",NA,0,NA,NA,"2012-01-31","c8418"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-31",3,"r47687","s117612",NA,0,NA,NA,"2012-01-31","c17334"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-31",6,"r24342","s117612",NA,0,NA,NA,"2012-01-31","c3646"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-01-31",7,"r41510","s117612",NA,0,NA,NA,"2012-01-31","c3646"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-02-12",1,"r47687","s896204",NA,0,NA,NA,"2012-02-12","c171"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-02-12",2,"r13486","s896204",NA,0,NA,NA,"2012-02-12","c171"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-02-12",1,"r47687","s153045",NA,0,NA,NA,"2012-02-12","c11655"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-02-13",1,"r47687","s908301",NA,0,NA,NA,"2012-02-13","c6611"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-02-13",2,"r94941","s908301",NA,0,NA,NA,"2012-02-13","c14343"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-02-18",1,"r47687","s268146",NA,0,NA,NA,"2012-02-18","c16339"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-04",1,"r47687","s210887",NA,0,NA,NA,"2012-03-04","c189"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-04",3,"r19896","s210887",NA,0,NA,NA,"2012-03-04","c1653"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-04",6,"r88822","s210887",NA,0,NA,NA,"2012-03-04","c14974"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-04",8,"r88822","s210887",NA,0,NA,NA,"2012-03-04","c10046"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-04",10,"r47687","s210887",NA,0,NA,NA,"2012-03-04","c13826"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-04",14,"r45218","s210887",NA,0,NA,NA,"2012-03-04","c23796"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-07",1,"r47687","s197941",NA,0,NA,NA,"2012-03-07","c14984"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-08-09",1,"r47687","s257349",NA,0,NA,NA,"2011-08-09","c6495"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-07",1,"r47687","s544862",NA,0,NA,NA,"2012-03-07","c2339"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-07",2,"r34495","s544862",NA,0,NA,NA,"2012-03-07","c17006"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-08",1,"r47687","s1027225",NA,0,NA,NA,"2012-03-08","c14235"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-08",5,"r47687","s1027225",NA,0,NA,NA,"2012-03-08","c14235"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-08",12,"r47687","s1027225",NA,0,NA,NA,"2012-03-08","c14235"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-08",13,"r13919","s1027225",NA,0,NA,NA,"2012-03-08","c2339"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-08",14,"r10631","s1027225",NA,0,NA,NA,"2012-03-08","c8102"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-14",1,"r47687","s550956",NA,0,NA,NA,"2012-03-14","c14619"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-16",1,"r47687","s559112",NA,0,NA,NA,"2012-03-16","c3551"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-18",1,"r47687","s662094",NA,0,NA,NA,"2012-03-18","c21356"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-18",2,"r87755","s662094",NA,0,NA,NA,"2012-03-18","c18764"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-20",1,"r47687","s732948",NA,0,NA,NA,"2012-03-20","c16786"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-20",1,"r47687","s472977",NA,0,NA,NA,"2012-03-20","c5399"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-03-22",1,"r47687","s531003",NA,0,NA,NA,"2012-03-22","c17536"
2011-03-03,0,44,NA,"aichi","u17446",0,"2011-08-11",1,"r47687","s568919",NA,0,NA,NA,"2011-08-11","c1027"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-04-03",1,"r47687","s241479",NA,0,NA,NA,"2012-04-03","c26864"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-04-16",1,"r47687","s631082",NA,0,NA,NA,"2012-04-16","c11977"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-04-17",1,"r47687","s349374",NA,0,NA,NA,"2012-04-17","c4928"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-04-27",1,"r47687","s300783",NA,0,NA,NA,"2012-04-27","c17085"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-04-27",3,"r47687","s300783",NA,0,NA,NA,"2012-04-27","c16067"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-04-29",2,"r47687","s134477",NA,0,NA,NA,"2012-04-29","c5950"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-05-08",1,"r47687","s232385",NA,0,NA,NA,"2012-05-08","c13795"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-05-10",1,"r47687","s121045",NA,0,NA,NA,"2012-05-10","c1403"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-05-16",1,"r47687","s636703",NA,0,NA,NA,"2012-05-16","c10554"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-05-16",2,"r67461","s636703",NA,0,NA,NA,"2012-05-16","c12256"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-05-16",4,"r47687","s636703",NA,0,NA,NA,"2012-05-16","c8680"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-05-17",1,"r47687","s903588",NA,0,NA,NA,"2012-05-17","c18027"
2011-03-03,0,44,NA,"aichi","u17446",0,"2012-05-17",2,"r92358","s903588",NA,0,NA,NA,"2012-05-17","c17715"
2011-03-03,0,44,NA,"aichi","u17446",1,NA,NA,NA,NA,"p129467",1,"2011-07-11","Kyoto","2011-07-11","c17059"
2011-03-03,0,44,NA,"aichi","u17446",1,NA,NA,NA,NA,"p139032",1,"2011-09-22","Gifu","2011-09-22","c5616"
2011-03-03,0,44,NA,"aichi","u17446",1,NA,NA,NA,NA,"p167870",1,"2011-11-12","Shinjuku-Takadanobaba-Nakano-Kichijoji","2011-11-12","c12320"
2011-03-03,0,44,NA,"aichi","u17446",1,NA,NA,NA,NA,"p128139",1,"2011-11-25","Kyoto","2011-11-25","c5749"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-05-27",1,"r47687","s684661",NA,0,NA,NA,"2012-05-27","c15156"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-05-27",2,"r18999","s684661",NA,0,NA,NA,"2012-05-27","c13633"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-05-29",1,"r47687","s3506",NA,0,NA,NA,"2012-05-29","c14047"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-05-29",2,"r74395","s3506",NA,0,NA,NA,"2012-05-29","c8453"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-05-30",2,"r36418","s157834",NA,0,NA,NA,"2012-05-30","c16587"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-02",4,"r532","s175788",NA,0,NA,NA,"2012-06-02","c18978"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-02",6,"r532","s175788",NA,0,NA,NA,"2012-06-02","c17534"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-02",7,"r532","s175788",NA,0,NA,NA,"2012-06-02","c17534"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-02",8,"r49803","s175788",NA,0,NA,NA,"2012-06-02","c21771"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-03",1,"r47687","s352075",NA,0,NA,NA,"2012-06-03","c17534"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-03",2,"r66172","s352075",NA,0,NA,NA,"2012-06-03","c17534"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-03",1,"r47687","s196067",NA,0,NA,NA,"2012-06-03","c16268"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-03",1,"r47687","s37709",NA,0,NA,NA,"2012-06-03","c16268"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-06",1,"r47687","s998044",NA,0,NA,NA,"2012-06-06","c16268"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-06",4,"r532","s998044",NA,0,NA,NA,"2012-06-06","c22416"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-06",5,"r80517","s998044",NA,0,NA,NA,"2012-06-06","c16268"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-06",1,"r47687","s258832",NA,0,NA,NA,"2012-06-06","c16268"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-09",1,"r47687","s819585",NA,0,NA,NA,"2012-06-09","c16268"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-09",5,"r532","s819585",NA,0,NA,NA,"2012-06-09","c15543"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-09",7,"r47687","s819585",NA,0,NA,NA,"2012-06-09","c16268"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-09",8,"r66172","s819585",NA,0,NA,NA,"2012-06-09","c16268"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-09",9,"r47687","s364195",NA,0,NA,NA,"2012-06-09","c16814"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-12",1,"r47687","s215756",NA,0,NA,NA,"2012-06-12","c6668"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-12",2,"r89227","s215756",NA,0,NA,NA,"2012-06-12","c11632"
2010-12-03,1,30,NA,"miyagi","u15190",0,"2012-06-22",1,"r47687","s499329",NA,0,NA,NA,"2012-06-22","c8585"
